Sentence_ID,Token,Type of Named Entity
1190,Komen,""""""
1190,Ini,""""""
1190,Dan,""""""
1190,Jangan,""""""
1190,Lupa,""""""
1190,Mention,""""""
1190,Atau,""""""
1190,Langsung,""""""
1190,Live,""""""
1190,Chat,""""""
1190,Di,""""""
1190,Apps,""""""
1190,Tokopedia,""""""
1190,Ya,""""""
1190,Kak,""""""
1191,Hai,""""""
1191,Kak,""""""
1191,",",""""""
1191,Perihal,""""""
1191,Kendala,""""""
1191,Tersebut,""""""
1191,Coba,""""""
1191,Kamu,""""""
1191,Kirim,""""""
1191,Nomor,""""""
1191,Invoicenya,""""""
1191,Di,""""""
1191,Komen,""""""
1191,Ini,""""""
1191,Dan,""""""
1191,Jangan,""""""
1191,Lupa,""""""
1191,Mention,""""""
1191,Ya,""""""
1191,Kak,""""""
1192,Hai,""""""
1192,Kak,""""""
1192,",",""""""
1192,Perihal,""""""
1192,Kendala,""""""
1192,Tersebut,""""""
1192,Coba,""""""
1192,Kamu,""""""
1192,Kirim,""""""
1192,Nomor,""""""
1192,Invoicenya,""""""
1192,Di,""""""
1192,Komen,""""""
1192,Ini,""""""
1192,Dan,""""""
1192,Jangan,""""""
1192,Lupa,""""""
1192,Mention,""""""
1192,Atau,""""""
1192,Langsung,""""""
1192,Live,""""""
1192,Chat,""""""
1192,Di,""""""
1192,Apps,""""""
1192,Tokopedia,""""""
1192,Ya,""""""
1192,Kak,""""""
1193,Hai,""""""
1193,Kak,""""""
1193,",",""""""
1193,Coba,""""""
1193,Kamu,""""""
1193,Informasikan,""""""
1193,Secara,""""""
1193,Detail,""""""
1193,Lewat,""""""
1193,Live,""""""
1193,Chat,""""""
1193,Yang,""""""
1193,Ada,""""""
1193,Di,""""""
1193,Apps,""""""
1193,Tokopedia,""""""
1193,Ya,""""""
1193,Kak,""""""
1194,Hai,""""""
1194,Kak,""""""
1194,",",""""""
1194,Perihal,""""""
1194,Kendala,""""""
1194,Tersebut,""""""
1194,Coba,""""""
1194,Kamu,""""""
1194,Kirim,""""""
1194,Nomor,""""""
1194,Invoicenya,""""""
1194,Di,""""""
1194,Komen,""""""
1194,Ini,""""""
1194,Dan,""""""
1194,Jangan,""""""
1194,Lupa,""""""
1194,Mention,""""""
1194,Ya,""""""
1194,Kak,""""""
1195,Hai,""""""
1195,Kak,""""""
1195,",",""""""
1195,Terkait,""""""
1195,Hal,""""""
1195,Tersebut,""""""
1195,Mohon,""""""
1195,Untuk,""""""
1195,Di,""""""
1195,Cek,""""""
1195,Secara,""""""
1195,Berkala,""""""
1195,Ya,""""""
1195,Kak,""""""
1195,🙏,""""""
1195,🏻,""""""
1196,Hai,""""""
1196,Kak,""""""
1196,",",""""""
1196,Perihal,""""""
1196,Kendala,""""""
1196,Tersebut,""""""
1196,Coba,""""""
1196,Kamu,""""""
1196,Kirim,""""""
1196,Nomor,""""""
1196,Invoicenya,""""""
1196,Di,""""""
1196,Komen,""""""
1196,Ini,""""""
1196,Dan,""""""
1196,Jangan,""""""
1196,Lupa,""""""
1196,Mention,""""""
1196,Ya,""""""
1196,Kak,""""""
1197,Hai,""""""
1197,Kak,""""""
1197,",",""""""
1197,Perihal,""""""
1197,Kendala,""""""
1197,Tersebut,""""""
1197,Coba,""""""
1197,Kamu,""""""
1197,Kirim,""""""
1197,Nomor,""""""
1197,Invoicenya,""""""
1197,Di,""""""
1197,Komen,""""""
1197,Ini,""""""
1197,Dan,""""""
1197,Jangan,""""""
1197,Lupa,""""""
1197,Mention,""""""
1197,Ya,""""""
1197,Kak,""""""
1198,Hai,""""""
1198,Kak,""""""
1198,",",""""""
1198,Perihal,""""""
1198,Kendala,""""""
1198,Tersebut,""""""
1198,Coba,""""""
1198,Kamu,""""""
1198,Kirim,""""""
1198,Nomor,""""""
1198,Invoicenya,""""""
1198,Di,""""""
1198,Komen,""""""
1198,Ini,""""""
1198,Dan,""""""
1198,Jangan,""""""
1198,Lupa,""""""
1198,Mention,""""""
1198,Ya,""""""
1198,Kak,""""""
1199,Hai,""""""
1199,Kak,""""""
1199,",",""""""
1199,Jika,""""""
1199,Ada,""""""
1199,Kendala,""""""
1199,Coba,""""""
1199,Kamu,""""""
1199,Kirim,""""""
1199,Nomor,""""""
1199,Invoicenya,""""""
1199,Di,""""""
1199,Komen,""""""
1199,Ini,""""""
1199,Dan,""""""
1199,Jangan,""""""
1199,Lupa,""""""
1199,Mention,""""""
1199,Atau,""""""
1199,Langsung,""""""
1199,Live,""""""
1199,Chat,""""""
1199,Di,""""""
1199,Apps,""""""
1199,Tokopedia,""""""
1199,Ya,""""""
1199,Kak,""""""
1200,Ditunggu,""""""
1200,Yaa,""""""
1200,Kak,""""""
1200,☺,""""""
1200,️,""""""
1200,🫶,""""""
1200,🏻,""""""
1201,Hai,""""""
1201,Kak,""""""
1201,Alfredo,""""""
1201,.,""""""
1201,Mohon,""""""
1201,Maaf,""""""
1201,Atas,""""""
1201,Ketidaknyamanannya,""""""
1201,",",""""""
1201,Admin,""""""
1201,Cek,""""""
1201,Untuk,""""""
1201,Info,""""""
1201,Paketnya,""""""
1201,Sudah,""""""
1201,Disampaikan,""""""
1201,Via,""""""
1201,Dm,""""""
1201,Ya,""""""
1201,:,""""""
1201,),""""""
1201,Thanks,""""""
1201,^,""""""
1201,Mika,""""""
1202,Hai,""""""
1202,Kak,""""""
1202,Alfredo,""""""
1202,.,""""""
1202,Mohon,""""""
1202,Maaf,""""""
1202,Atas,""""""
1202,Ketidaknyamanannya,""""""
1202,.,""""""
1202,Jika,""""""
1202,Ada,""""""
1202,Paket,""""""
1202,Yang,""""""
1202,Belum,""""""
1202,Diterima,""""""
1202,",",""""""
1202,Mohon,""""""
1202,Infokan,""""""
1202,No,""""""
1202,Resinya,""""""
1202,Via,""""""
1202,Dm,""""""
1202,Ya,""""""
1202,Agar,""""""
1202,Kami,""""""
1202,Cek,""""""
1202,Dahulu,""""""
1202,:,""""""
1202,),""""""
1202,Thanks,""""""
1202,^,""""""
1202,Rehan,""""""
1203,Halo,""""""
1203,Sahabat,""""""
1203,",",""""""
1203,Mohon,""""""
1203,Maaf,""""""
1203,Atas,""""""
1203,Ketidaknyamanannya,""""""
1203,.,""""""
1203,Utk,""""""
1203,Perihal,""""""
1203,Keluhan,""""""
1203,Top,""""""
1203,Up,""""""
1203,Tsb,""""""
1203,",",""""""
1203,Mhn,""""""
1203,Informasikan,""""""
1203,Kendala,""""""
1203,Yg,""""""
1203,Dialami,""""""
1203,Melalui,""""""
1203,Dm,""""""
1203,",",""""""
1203,Agar,""""""
1203,Dpt,""""""
1203,Dilakukan,""""""
1203,Pengecekan,""""""
1203,Lebih,""""""
1203,Lanjut,""""""
1203,.,""""""
1203,Sahabat,""""""
1203,",",""""""
1203,Mohon,""""""
1203,Dapat,""""""
1203,Menjaga,""""""
1203,Kerahasiaan,""""""
1203,Data,""""""
1203,Perbankannya,""""""
1203,.,""""""
1203,Untuk,""""""
1204,Maaf,""""""
1204,Kak,""""""
1204,Hendi,""""""
1204,",",""""""
1204,Biar,""""""
1204,Data,""""""
1204,Lebih,""""""
1204,Aman,""""""
1204,Mohon,""""""
1204,Tidak,""""""
1204,Menginformasikan,""""""
1204,Data,""""""
1204,Apapun,""""""
1204,Selain,""""""
1204,Pada,""""""
1204,Akun,""""""
1204,Kami,""""""
1204,.,""""""
1204,Lanjut,""""""
1204,Via,""""""
1204,Dm,""""""
1204,Yuk,""""""
1204,;,""""""
1204,),""""""
1204,-,""""""
1204,Natan,""""""
1205,Maaf,""""""
1205,",",""""""
1205,Kak,""""""
1205,Hendi,""""""
1205,.,""""""
1205,Akan,""""""
1205,Dibantu,""""""
1205,Lebih,""""""
1205,Lanjut,""""""
1205,",",""""""
1205,Dengan,""""""
1205,Menunggu,""""""
1205,Balasan,""""""
1205,Di,""""""
1205,Dm,""""""
1205,Ya,""""""
1205,",",""""""
1205,Kak,""""""
1205,.,""""""
1205,Makasih,""""""
1205,.,""""""
1205,-,""""""
1205,Dhet,""""""
1206,Hai,""""""
1206,Kak,""""""
1206,",",""""""
1206,Mhn,""""""
1206,Maaf,""""""
1206,Atas,""""""
1206,Ketidaknyamanannya,""""""
1206,.,""""""
1206,Untuk,""""""
1206,Menjaga,""""""
1206,Kerahasiaan,""""""
1206,Data,""""""
1206,",",""""""
1206,Mhn,""""""
1206,Diinformasikan,""""""
1206,Nomor,""""""
1206,Meternya,""""""
1206,Via,""""""
1206,Dm,""""""
1206,.,""""""
1206,Mimin,""""""
1206,Tunggu,""""""
1206,Ya,""""""
1206,Kak,""""""
1206,.,""""""
1206,Tks,""""""
1206,-,""""""
1206,Fais,""""""
1207,Sore,""""""
1207,Kak,""""""
1207,.,""""""
1207,Mohon,""""""
1207,Maaf,""""""
1207,Atas,""""""
1207,Ketidaknyamanannya,""""""
1207,",",""""""
1207,Terkait,""""""
1207,Informasinya,""""""
1207,Akan,""""""
1207,Disampaikan,""""""
1207,Via,""""""
1207,Dm,""""""
1207,Kak,""""""
1207,.,""""""
1207,Mohon,""""""
1207,Ditunggu,""""""
1207,Ya,""""""
1207,.,""""""
1207,Trims,""""""
1207,^,""""""
1207,Denis,""""""
1208,Hai,""""""
1208,Kak,""""""
1208,Soyie,""""""
1208,",",""""""
1208,Baik,""""""
1208,Kami,""""""
1208,Cek,""""""
1208,Dmnya,""""""
1208,Ya,""""""
1208,Kak,""""""
1208,.,""""""
1208,Trims,""""""
1208,^,""""""
1208,Ardo,""""""
1209,Hi,""""""
1209,Kak,""""""
1209,Martinah,""""""
1209,",",""""""
1209,Admin,""""""
1209,Informasikan,""""""
1209,Pemberian,""""""
1209,Diskon,""""""
1209,Tarif,""""""
1209,Listrik,""""""
1209,Hanya,""""""
1209,Berlaku,""""""
1209,Untuk,""""""
1209,Konsumen,""""""
1209,Golongan,""""""
1209,Tarif,""""""
1209,Rumah,""""""
1209,Tangga,""""""
1209,Dengan,""""""
1209,Daya,""""""
1209,450,""""""
1209,Va,""""""
1209,",",""""""
1209,900,""""""
1209,Va,""""""
1209,",",""""""
1209,1300,""""""
1209,Va,""""""
1209,",",""""""
1209,Dan,""""""
1209,2200,""""""
1209,Va,""""""
1209,",",""""""
1209,Baik,""""""
1209,Untuk,""""""
1209,Konsumen,""""""
1209,Pascabayar,""""""
1209,Maupun,""""""
1209,Prabayar,""""""
1209,.,""""""
1209,Berdasarkan,""""""
1209,Nomor,""""""
1209,Meter,""""""
1209,Yang,""""""
1209,Tertera,""""""
1209,Pada,""""""
1210,Hai,""""""
1210,Kak,""""""
1210,Lutfi,""""""
1210,",",""""""
1210,Mohon,""""""
1210,Maaf,""""""
1210,Perihal,""""""
1210,Tsb,""""""
1210,Kak,""""""
1210,.,""""""
1210,Silakan,""""""
1210,Infokan,""""""
1210,Via,""""""
1210,Dm,""""""
1210,Nomor,""""""
1210,Resinya,""""""
1210,Agar,""""""
1210,Admin,""""""
1210,Cek,""""""
1210,Status,""""""
1210,Kirimannya,""""""
1210,Ya,""""""
1210,Kak,""""""
1210,:,""""""
1210,),""""""
1210,Thanks,""""""
1210,^,""""""
1210,Gadis,""""""
1211,Hai,""""""
1211,Kak,""""""
1211,Jaya,""""""
1211,",",""""""
1211,Mohon,""""""
1211,Maaf,""""""
1211,Perihal,""""""
1211,Kirimannya,""""""
1211,Sudah,""""""
1211,Admin,""""""
1211,Sampaikan,""""""
1211,Via,""""""
1211,Dm,""""""
1211,Ya,""""""
1211,Kak,""""""
1211,:,""""""
1211,),""""""
1211,Thanks,""""""
1211,^,""""""
1211,Gadis,""""""
1212,Sama,""""""
1212,-,""""""
1212,Sama,""""""
1212,Kak,""""""
1212,.,""""""
1212,Semoga,""""""
1212,Paketnya,""""""
1212,Segera,""""""
1212,Diterima,""""""
1212,Ya,""""""
1212,:,""""""
1212,),""""""
1212,Thanks,""""""
1212,^,""""""
1212,Mika,""""""
1213,Baik,""""""
1213,Kak,""""""
1213,Indra,""""""
1213,",",""""""
1213,Maaf,""""""
1213,Atas,""""""
1213,Ketidaknyamanannya,""""""
1213,Ya,""""""
1213,.,""""""
1213,Utk,""""""
1213,Info,""""""
1213,Paketnya,""""""
1213,Sdh,""""""
1213,Disampaikan,""""""
1213,Via,""""""
1213,Dm,""""""
1213,",",""""""
1213,Mohon,""""""
1213,Dicek,""""""
1213,Ya,""""""
1213,Kak,""""""
1213,.,""""""
1213,🙏,""""""
1213,Thx,""""""
1213,^,""""""
1213,Rio,""""""
1214,Siang,""""""
1214,Kak,""""""
1214,Indra,""""""
1214,.,""""""
1214,Mohon,""""""
1214,Maaf,""""""
1214,Udah,""""""
1214,Buat,""""""
1214,Kakak,""""""
1214,Gak,""""""
1214,Nyaman,""""""
1214,.,""""""
1214,Mohon,""""""
1214,Bantu,""""""
1214,Ketik,""""""
1214,No,""""""
1214,.,""""""
1214,Resinya,""""""
1214,Via,""""""
1214,Dm,""""""
1214,Agar,""""""
1214,Adm,""""""
1214,Cek,""""""
1214,Ya,""""""
1214,:,""""""
1214,),""""""
1214,Thanks,""""""
1214,^,""""""
1214,Kiki,""""""
1215,Baik,""""""
1215,Kakak,""""""
1215,",",""""""
1215,Terima,""""""
1215,Kasih,""""""
1215,Kembali,""""""
1215,Ya,""""""
1215,.,""""""
1215,Senang,""""""
1215,Dapat,""""""
1215,Membantu,""""""
1215,.,""""""
1215,Agar,""""""
1215,Semua,""""""
1215,Makin,""""""
1215,Mudah,""""""
1215,",",""""""
1215,Ayo,""""""
1215,Download,""""""
1215,Aplikasi,""""""
1215,New,""""""
1215,Pln,""""""
1215,Mobile,""""""
1215,.,""""""
1215,Semoga,""""""
1215,Sehat,""""""
1215,Selalu,""""""
1215,.,""""""
1215,Tks,""""""
1215,-,""""""
1215,Dipta,""""""
1216,Hi,""""""
1216,Kakak,""""""
1216,",",""""""
1216,Mhn,""""""
1216,Maaf,""""""
1216,Atas,""""""
1216,Ketidaknyamannya,""""""
1216,.,""""""
1216,Agar,""""""
1216,Dpt,""""""
1216,Dilakukan,""""""
1216,Pengecekan,""""""
1216,Dan,""""""
1216,Menjaga,""""""
1216,Kerahasiaan,""""""
1216,Kakak,""""""
1216,Bisa,""""""
1216,Infokan,""""""
1216,Id,""""""
1216,Pelanggan,""""""
1216,Melalui,""""""
1216,Dm,""""""
1216,?,""""""
1216,Mimin,""""""
1216,Menunggu,""""""
1216,Konfirmasi,""""""
1216,Lebih,""""""
1216,Lanjut,""""""
1216,.,""""""
1216,Trims,""""""
1216,-,""""""
1216,Anisa,""""""
1217,Sudah,""""""
1217,Ya,""""""
1217,Kak,""""""
1217,",",""""""
1217,Ditunggu,""""""
1217,Balasan,""""""
1217,Selanjutnya,""""""
1217,.,""""""
1217,Thanks,""""""
1217,^,""""""
1217,Sonny,""""""
1218,Hai,""""""
1218,Kak,""""""
1218,",",""""""
1218,Maaf,""""""
1218,Ya,""""""
1218,Atas,""""""
1218,Ketidaknyamanannya,""""""
1218,.,""""""
1218,Utk,""""""
1218,Informasinya,""""""
1218,Akan,""""""
1218,Disampaikan,""""""
1218,Melalui,""""""
1218,Dm,""""""
1218,",",""""""
1218,Mohon,""""""
1218,Ditunggu,""""""
1218,Balasannya,""""""
1218,.,""""""
1218,🙏,""""""
1218,Thx,""""""
1219,Benar,""""""
1219,Kak,""""""
1219,Adi,""""""
1219,.,""""""
1219,Terkait,""""""
1219,Pembelian,""""""
1219,Bisa,""""""
1219,Melalui,""""""
1219,Berbagai,""""""
1219,Platform,""""""
1219,(,""""""
1219,Tidak,""""""
1219,Hanya,""""""
1219,Pln,""""""
1219,Mobile,""""""
1219,),""""""
1219,.,""""""
1219,Agar,""""""
1219,Semua,""""""
1219,Makin,""""""
1219,Mudah,""""""
1219,",",""""""
1219,Ayo,""""""
1219,Download,""""""
1219,Aplikasi,""""""
1219,New,""""""
1219,Pln,""""""
1219,Mobile,""""""
1219,.,""""""
1219,Sehat,""""""
1219,Selalu,""""""
1219,.,""""""
1219,Tks,""""""
1219,-,""""""
1219,Galih,""""""
1220,Hai,""""""
1220,Kak,""""""
1220,Ayat,""""""
1220,Mohon,""""""
1220,Maaf,""""""
1220,Perihal,""""""
1220,Tsb,""""""
1220,",",""""""
1220,Agar,""""""
1220,Dapat,""""""
1220,Admin,""""""
1220,Lakukan,""""""
1220,Pengecekan,""""""
1220,Mohon,""""""
1220,Diinformasikan,""""""
1220,Id,""""""
1220,Pelanggannya,""""""
1220,Melalui,""""""
1220,Dm,""""""
1220,Ya,""""""
1220,Kak,""""""
1220,.,""""""
1220,Admin,""""""
1220,Menunggu,""""""
1220,Konfirmasi,""""""
1220,Lebih,""""""
1220,Lanjut,""""""
1220,Ya,""""""
1220,.,""""""
1220,Trims,""""""
1220,-,""""""
1220,Osi,""""""
1221,Ini,""""""
1221,Sudah,""""""
1221,Gak,""""""
1221,Wajar,""""""
1221,Sih,""""""
1221,",",""""""
1221,Kalian,""""""
1221,Kayaknya,""""""
1221,Sudah,""""""
1221,Harus,""""""
1221,Berbenah,""""""
1221,Jika,""""""
1221,Mau,""""""
1221,Tetep,""""""
1221,Bertahan,""""""
1221,",",""""""
1221,Atau,""""""
1221,Mau,""""""
1221,Tutup,""""""
1221,Aja,""""""
1221,Sekalian,""""""
1221,.,""""""
1222,Hati,""""""
1222,Hati,""""""
1222,Guys,""""""
1222,",",""""""
1222,Ternyata,""""""
1222,Bohong,""""""
1222,.,""""""
1222,Saya,""""""
1222,Kirim,""""""
1222,Barang,""""""
1222,Dengan,""""""
1222,Service,""""""
1222,Yes,""""""
1222,Dengan,""""""
1222,Harga,""""""
1222,Lumayan,""""""
1222,Ternyata,""""""
1222,Kiriman,""""""
1222,Tidak,""""""
1222,Sesuai,""""""
1222,Estimasi,""""""
1222,Yang,""""""
1222,Dijanjikan,""""""
1222,",",""""""
1222,Claim,""""""
1222,Lah,""""""
1222,Ongkos,""""""
1222,Kirim,""""""
1222,Ternyata,""""""
1222,Sampai,""""""
1222,Sekarang,""""""
1222,Hampir,""""""
1222,1,""""""
1222,Bulan,""""""
1222,Emang,""""""
1222,Ga,""""""
1222,Balik,""""""
1222,Kayanya,""""""
1222,.,""""""
1223,Cek,""""""
1223,Dm,""""""
1223,Min,""""""
1224,Hai,""""""
1224,Kak,""""""
1224,",",""""""
1224,Untuk,""""""
1224,Layanan,""""""
1224,Pengaduan,""""""
1224,Kendalanya,""""""
1224,Langsung,""""""
1224,Di,""""""
1224,Klik,""""""
1224,Whatsapp,""""""
1224,Bawah,""""""
1224,Ini,""""""
1224,Whatsapp,""""""
1224,:,""""""
1224,0851,""""""
1224,-,""""""
1224,4847,""""""
1224,-,""""""
1224,5357,""""""
1224,Thanks,""""""
1224,',""""""
1224,Jennifer,""""""
1224,.,""""""
1225,Cek,""""""
1225,Dm,""""""
1225,Min,""""""
1226,Hai,""""""
1226,Kak,""""""
1226,",",""""""
1226,Untuk,""""""
1226,Layanan,""""""
1226,Pengaduan,""""""
1226,Kendalanya,""""""
1226,Langsung,""""""
1226,Di,""""""
1226,Klik,""""""
1226,Whatsapp,""""""
1226,Bawah,""""""
1226,Ini,""""""
1226,Whatsapp,""""""
1226,:,""""""
1226,0851,""""""
1226,-,""""""
1226,4847,""""""
1226,-,""""""
1226,5357,""""""
1226,Thanks,""""""
1226,;,""""""
1226,Jennifer,""""""
1227,Paket,""""""
1227,Salah,""""""
1227,Satu,""""""
1227,Buyer,""""""
1227,Aku,""""""
1227,Ngestuck,""""""
1227,Di,""""""
1227,Tempat,""""""
1227,Sortir,""""""
1227,Domisilku,""""""
1227,Udah,""""""
1227,2,""""""
1227,Hari,""""""
1227,Padahal,""""""
1227,Aku,""""""
1227,Drop,""""""
1227,Paketnya,""""""
1227,Barengan,""""""
1227,Sama,""""""
1227,Paket,""""""
1227,Buyerku,""""""
1227,Yang,""""""
1227,Lain,""""""
1227,Dan,""""""
1227,Paket,""""""
1227,Buyerku,""""""
1227,Yang,""""""
1227,Lain,""""""
1227,Udah,""""""
1227,Jalan,""""""
1227,Ke,""""""
1227,Kota,""""""
1227,Lain,""""""
1227,",",""""""
1227,Solusinya,""""""
1227,Gimana,""""""
1227,Ya,""""""
1227,?,""""""
1227,Tolong,""""""
1227,Tindak,""""""
1227,Lanjutnya,""""""
1227,.,""""""
1228,Jne,""""""
1228,Lg,""""""
1228,Kenapa,""""""
1228,Dah,""""""
1228,Paketnya,""""""
1228,Lama,""""""
1228,Bgt,""""""
1228,Stuck,""""""
1228,?,""""""
1228,?,""""""
1228,?,""""""
1229,Pegawainya,""""""
1229,Dapet,""""""
1229,Wewenang,""""""
1229,Dari,""""""
1229,Mana,""""""
1229,Nyoret,""""""
1229,Paket,""""""
1229,Saya,""""""
1229,Begini,""""""
1229,?,""""""
1230,Hallo,""""""
1230,Min,""""""
1230,Mau,""""""
1230,Laporan,""""""
1230,",",""""""
1230,Ini,""""""
1230,Pesanan,""""""
1230,Saya,""""""
1230,Status,""""""
1230,Sudah,""""""
1230,Terkirim,""""""
1230,Dari,""""""
1230,Kemarin,""""""
1230,Tapi,""""""
1230,Sampai,""""""
1230,Saat,""""""
1230,Ini,""""""
1230,Belum,""""""
1230,Saya,""""""
1230,Terima,""""""
1230,!,""""""
1230,!,""""""
1231,Kindly,""""""
1231,Cdm,""""""
1231,",",""""""
1231,Min,""""""
1232,Sekelas,""""""
1232,Jne,""""""
1232,Jasa,""""""
1232,Kurir,""""""
1232,Tapi,""""""
1232,Kok,""""""
1232,Bisa,""""""
1232,Ya,""""""
1232,Paketnya,""""""
1232,Hilang,""""""
1232,?,""""""
1232,Mana,""""""
1232,Ga,""""""
1232,Ada,""""""
1232,Tanggung,""""""
1232,Jawabnya,""""""
1232,Lagi,""""""
1232,Buat,""""""
1232,Ganti,""""""
1232,Barang,""""""
1232,Tsb,""""""
1232,.,""""""
1232,Padahal,""""""
1232,Itu,""""""
1232,Barang,""""""
1232,Beli,""""""
1232,Langsung,""""""
1232,Di,""""""
1232,Jepang,""""""
1232,",",""""""
1232,Ya,""""""
1232,Kali,""""""
1232,Gue,""""""
1232,Harus,""""""
1232,Balik,""""""
1232,Ke,""""""
1232,Jepang,""""""
1232,Lagi,""""""
1233,Selalu,""""""
1233,Nyesel,""""""
1233,Pake,""""""
1233,Jne,""""""
1233,Next,""""""
1233,Day,""""""
1233,Gapernah,""""""
1233,Sesuai,""""""
1233,Sama,""""""
1233,Estimasi,""""""
1233,Yg,""""""
1233,Dikasih,""""""
1233,",",""""""
1233,Selalu,""""""
1233,H,""""""
1233,+,""""""
1233,1,""""""
1233,Dari,""""""
1233,Estimasi,""""""
1233,Awal,""""""
1233,.,""""""
1233,Nyepelein,""""""
1233,Banget,""""""
1233,Sama,""""""
1233,Voucher,""""""
1233,10rb,""""""
1233,Lo,""""""
1233,Itu,""""""
1233,Monyed,""""""
1234,Demi,""""""
1234,Allah,""""""
1234,Najis,""""""
1234,Bangetttt,""""""
1234,Sama,""""""
1234,Pelayanan,""""""
1234,Jne,""""""
1234,Gaada,""""""
1234,Konfirmasi,""""""
1234,Apapun,""""""
1234,Tiba,""""""
1234,-,""""""
1234,Tiba,""""""
1234,Paket,""""""
1234,Yg,""""""
1234,Aku,""""""
1234,Pesen,""""""
1234,Dikirim,""""""
1234,Lagi,""""""
1234,Ke,""""""
1234,Penjual,""""""
1234,Nya,""""""
1234,Alasannya,""""""
1234,Penerima,""""""
1234,Tidak,""""""
1234,Dikenal,""""""
1234,",",""""""
1234,Lu,""""""
1234,Ada,""""""
1234,Ngehubungin,""""""
1234,Gue,""""""
1234,Aja,""""""
1234,Kaga,""""""
1234,Anjj,""""""
1234,Pantesan,""""""
1234,Aja,""""""
1234,Sekarang,""""""
1234,Cabang,""""""
1234,Nya,""""""
1234,Jne,""""""
1234,Makin,""""""
1234,Berkurang,""""""
1235,Tolong,""""""
1235,Cdm,""""""
1235,Urgent,""""""
1236,Cek,""""""
1236,Dm,""""""
1237,Kurir,""""""
1237,Paling,""""""
1237,Worse,""""""
1237,Beli,""""""
1237,Dari,""""""
1237,Tanggal,""""""
1237,5,""""""
1237,Malam,""""""
1237,",",""""""
1237,Sampe,""""""
1237,Tanggal,""""""
1237,16,""""""
1237,Masih,""""""
1237,Di,""""""
1237,Pontang,""""""
1237,-,""""""
1237,Panting,""""""
1237,Ga,""""""
1237,Jelas,""""""
1237,",",""""""
1237,Progressnya,""""""
1237,Buruk,""""""
1237,Banget,""""""
1237,😂,""""""
1238,Tolong,""""""
1238,Dibantu,""""""
1238,Pergerakannya,""""""
1238,Agak,""""""
1238,Cepat,""""""
1238,Supaya,""""""
1238,Paket,""""""
1238,Dari,""""""
1238,Sortir,""""""
1238,Gateway,""""""
1238,Jakarta,""""""
1238,Bisa,""""""
1238,Sampai,""""""
1238,Hari,""""""
1238,Ini,""""""
1239,Ini,""""""
1239,Jne,""""""
1239,Emang,""""""
1239,Bgini,""""""
1239,Ya,""""""
1239,Kalo,""""""
1239,Ngirim,""""""
1239,Paket,""""""
1239,?,""""""
1239,Ga,""""""
1239,Ada,""""""
1239,Bukti,""""""
1239,Diterima,""""""
1239,Kayak,""""""
1239,Foto,""""""
1239,Dll,""""""
1239,?,""""""
1239,Masa,""""""
1239,Di,""""""
1239,Tracking,""""""
1239,Barang,""""""
1239,Sudah,""""""
1239,Diterima,""""""
1239,Yang,""""""
1239,Bersangkutan,""""""
1239,Tapi,""""""
1239,Ga,""""""
1239,Ada,""""""
1239,Info,""""""
1239,",",""""""
1239,Tah,""""""
1239,Menghubungi,""""""
1239,Atau,""""""
1239,Telpon,""""""
1239,",",""""""
1239,Bukti,""""""
1239,Fotonyapun,""""""
1239,Ga,""""""
1239,Ada,""""""
1239,.,""""""
1239,Ditanya,""""""
1239,Cs,""""""
1239,Cuma,""""""
1239,Jawab,""""""
1239,Bgini,""""""
1240,Paket,""""""
1240,Jtr,""""""
1240,Saya,""""""
1240,Di,""""""
1240,Proses,""""""
1240,Di,""""""
1240,Transit,""""""
1240,Balikpapan,""""""
1240,Sampe,""""""
1240,8,""""""
1240,Hari,""""""
1240,Tuh,""""""
1240,Lagi,""""""
1240,Diapain,""""""
1240,Ya,""""""
1240,?,""""""
1241,Hi,""""""
1241,Pake,""""""
1241,Saya,""""""
1241,3,""""""
1241,Hari,""""""
1241,Sorting,""""""
1241,Terus,""""""
1241,",",""""""
1241,Banyak,""""""
1241,Ya,""""""
1241,Yg,""""""
1241,Di,""""""
1241,Sortir,""""""
1241,?,""""""
1242,Min,""""""
1242,Cdm,""""""
1242,Yaa,""""""
1243,Cek,""""""
1243,Dm,""""""
1244,Cdm,""""""
1244,Min,""""""
1244,Plisss,""""""
1245,Halo,""""""
1245,Kok,""""""
1245,Paket,""""""
1245,Saya,""""""
1245,Ga,""""""
1245,Ada,""""""
1245,Progress,""""""
1245,Ya,""""""
1245,?,""""""
1246,Kapan,""""""
1246,Ya,""""""
1246,Mau,""""""
1246,Dianter,""""""
1246,?,""""""
1246,Lama,""""""
1246,Banget,""""""
1246,Gak,""""""
1246,Dianter2,""""""
1246,Tu,""""""
1246,Paket,""""""
1246,017490027120526,""""""
1247,Tolong,""""""
1247,Ya,""""""
1247,Resi,""""""
1247,017490027120526,""""""
1247,Jangan,""""""
1247,Bohong,""""""
1247,Dibuat,""""""
1247,Undel,""""""
1247,",",""""""
1247,Padahal,""""""
1247,Memang,""""""
1247,Gak,""""""
1247,Diantar,""""""
1247,Kalian,""""""
1247,.,""""""
1247,Bisa,""""""
1247,Diterima,""""""
1247,Paketnya,""""""
1247,Pagi,""""""
1247,Ini,""""""
1247,Juga,""""""
1247,?,""""""
1248,Tolong,""""""
1248,Dong,""""""
1248,Masa,""""""
1248,Paket,""""""
1248,Udah,""""""
1248,3,""""""
1248,Hari,""""""
1248,Nggak,""""""
1248,Ada,""""""
