Sentence_ID,Token,Type of Named Entity
890,Carding,O
890,Di,O
890,Tokopedia,B-brand
890,Card,O
890,(,O
890,Bri,O
890,),O
890,&,O
890,Amp,O
890,;,O
890,Baru,O
890,Sadar,O
890,Setelah,O
890,36,B-numeric
890,Hari,B-time_expression
890,😭,O
890,1,B-numeric
890,/,O
890,Saya,O
890,Mau,O
890,Cerita,O
890,Kronologi,O
890,Lengkap,O
890,Penipuan,O
890,Yang,O
890,Saya,O
890,Alami,O
890,.,O
890,Semoga,O
890,Bisa,O
890,Jadi,O
890,Pelajaran,O
890,Buat,O
890,Yang,O
890,Lain,O
890,",",O
890,Dan,O
890,Juga,O
890,Mohon,O
890,Bisa,O
890,Bantu,O
890,Proses,O
890,Penyelesaiannya,O
890,🙏,O
891,Hai,O
891,Kak,O
891,",",O
891,Mohon,O
891,Maaf,O
891,Atas,O
891,Ketidaknyamanannya,O
891,.,O
891,Informasi,O
891,Mengenai,O
891,Paketnya,O
891,Sudah,O
891,Kami,O
891,Sampaikan,O
891,Via,O
891,Dm,O
891,Ya,O
891,.,O
891,Thanks,O
891,^,O
891,Fia,O
892,It,O
892,’,O
892,S,O
892,Been,O
892,57,B-numeric
892,Days,O
892,Since,O
892,I,O
892,Reported,O
892,A,O
892,Fraud,O
892,Store,O
892,Impersonating,O
892,Tokopedia,B-brand
892,.,O
892,That,O
892,Store,O
892,Now,O
892,Shows,O
892,“,O
892,Under,O
892,Review,O
892,",",O
892,”,O
892,But,O
892,My,O
892,Account,O
892,Is,O
892,Still,O
892,Locked,O
892,And,O
892,Rp4,O
892,.,O
892,3m,O
892,Refund,O
892,Is,O
892,Held,O
892,.,O
892,I,O
892,Followed,O
892,The,O
892,Rules,O
892,—,O
892,Why,O
892,Am,O
892,I,O
892,The,O
892,One,O
892,Blocked,O
892,?,O
892,🧾,O
892,Inv,O
892,/,O
892,20250220,B-numeric
892,/,O
892,Mpl,O
892,/,O
892,4455619040,B-numeric
893,Hi,O
893,Kak,O
893,Taya,O
893,",",O
893,Mohon,O
893,Maaf,O
893,Untuk,O
893,Informasinya,O
893,Sdh,O
893,Kami,O
893,Sampaikan,O
893,Via,O
893,Dm,O
893,Ya,O
893,",",O
893,Mohon,O
893,Dicek,O
893,:,O
893,),O
893,Thanks,O
893,^,O
893,Clava,O
894,Hi,O
894,Kak,O
894,Ekky,O
894,.,O
894,Mengenai,O
894,Kirimannya,O
894,Akan,O
894,Disampaikan,O
894,Via,O
894,Dm,O
894,.,O
894,Mohon,O
894,Maaf,O
894,Membuat,O
894,Tdk,O
894,Nyaman,O
894,.,O
894,Thanks,O
894,^,O
894,Aily,O
895,Baru,O
895,Kali,O
895,Ini,O
895,Belanja,O
895,Di,O
895,Ga,O
895,Jelas,O
895,Kaya,O
895,Gini,O
895,.,O
895,Udh,O
895,Ajuin,O
895,Komplain,O
895,Dari,O
895,Tanggal,B-time_expression
895,15,B-numeric
895,Sampe,O
895,Saat,O
895,Ini,O
895,Gaada,O
895,Kejelasan,O
895,.,O
895,Duit,O
895,Gw,O
895,Gantung,O
895,Coy,O
895,.,O
895,750k,O
895,.,O
895,Barang,O
895,Gaada,O
895,",",O
895,Duit,O
895,Gaada,O
895,.,O
895,Dan,O
895,Slowrespok,O
895,Banget,O
895,.,O
895,Cacat,O
896,Hai,O
896,Kak,O
896,Ekky,O
896,",",O
896,Mohon,O
896,Maaf,O
896,Membuat,O
896,Kakak,O
896,Tidak,B-complaint_topic
896,Nyaman,O
896,.,O
896,Info,O
896,Lebih,O
896,Lanjutnya,O
896,Sudah,O
896,Disampaikan,O
896,Via,O
896,Dm,O
896,Ya,O
896,Kak,O
896,.,O
896,Thanks,O
896,^,O
896,Wina,O
897,Sejak,O
897,Tahun,B-time_expression
897,Lalu,O
897,Emang,O
897,Dah,O
897,Gak,O
897,Ada,B-complaint_topic
897,Manusianya,O
897,Di,O
897,Toped,O
897,",",O
897,Cs,O
897,Nya,O
897,Robot,O
897,Goblok,O
897,",",O
897,Mana,O
897,Expedisi,O
897,Di,O
897,Oper,O
897,-,O
897,Oper,O
897,Pulak,O
897,",",O
897,Parah,O
897,Systemnya,O
898,Halo,O
898,Saya,O
898,Pesen,O
898,Barang,O
898,Dan,O
898,Pilih,O
898,Sameday,B-product_service
898,",",O
898,Dari,O
898,2,B-numeric
898,Hari,B-time_expression
898,Lalu,O
898,Tapi,O
898,Belum,O
898,Dipickup,O
898,Oleh,O
898,Paxel,O
898,Dengan,O
898,Alasan,O
898,Ada,B-complaint_topic
898,Kendala,I-complaint_topic
898,Resi,O
898,Di,O
898,Tokopedia,B-brand
898,.,O
898,Menurut,O
898,Admin,O
898,Toko,O
898,",",O
898,Cs,O
898,Toped,O
898,Tak,O
898,Merespon,O
898,.,O
898,Sedangkan,O
898,Saya,O
898,Butuh,O
898,Barangnya,O
898,Buat,O
898,Besok,B-time_expression
898,.,O
898,Ini,O
898,Krn,O
898,Long,O
898,Wiken,O
898,Kah,O
898,?,O
899,Kira,O
899,Kira,O
899,Itu,O
899,Update,O
899,Summary,O
899,Kasus,O
899,Saya,O
899,Hari,B-time_expression
899,Ini,O
899,",",O
899,Jujur,O
899,Demi,O
899,Allah,O
899,Saya,O
899,Cape,O
899,Banget,O
899,Mental,O
899,Dan,O
899,Fisik,O
899,Apalagi,O
899,Demi,O
899,Ngejarin,O
899,Yang,O
899,Adminnya,O
899,Budek,O
899,Jadi,O
899,Harus,O
899,Datengin,O
899,Langsung,O
899,Ke,O
899,Cengkareng,O
899,",",O
899,Saya,O
899,Istirahat,O
899,Dulu,O
899,Ya,O
899,.,O
899,Jika,O
899,Ada,B-complaint_topic
899,Update,O
899,Kembali,O
899,Akan,O
899,Saya,O
899,Update,O
899,Juga,O
899,Disini,O
900,Gua,O
900,Belain,O
900,Belain,O
900,Ke,O
900,Kantor,O
900,Karena,O
900,Cs,O
900,Live,O
900,Chat,O
900,Aplikasinya,O
900,Budek,O
901,Jadi,O
901,Saat,O
901,Ini,O
901,Saya,O
901,Nunggu,O
901,",",O
901,Hasil,O
901,Investigasi,O
901,Mas,O
901,Faiz,O
901,",",O
901,Mungkin,O
901,Saya,O
901,Bisa,O
901,Ke,O
901,Kantor,O
901,Untuk,O
901,Follow,O
901,Up,O
901,Jelas,O
901,",",O
901,Karena,O
901,Kantor,O
901,Kita,O
901,Dekatan,O
901,",",O
901,Namun,O
901,Senin,O
901,Saya,O
901,Sudah,O
901,Kerja,O
901,Kembali,O
901,Dan,O
901,Gabisa,O
901,Langsung,O
901,Ngejarin,O
901,",",O
901,Lagi,O
901,Karena,O
901,Jauh,O
901,Depok,O
901,Ke,O
901,Cengkareng,O
901,Naik,O
901,Motor,O
902,Hal,O
902,Dia,O
902,Atas,O
902,Sudah,O
902,A,O
902,Saya,O
902,Sampaikan,O
902,Langsung,O
902,Kepada,O
902,Mas,O
902,Faiz,O
902,Dari,O
902,Tim,O
902,Investigasi,O
902,Yang,O
902,Saya,O
902,Temu,O
902,Tadi,O
902,Dan,O
902,Mba,O
902,Mirna,O
902,Yang,O
902,Saya,O
902,Temui,O
902,Tadi,O
902,Di,O
902,Kantor,O
902,.,O
902,And,O
902,Mba,O
902,Mirna,O
902,Tau,O
902,Kalo,O
902,Sudah,O
902,Rame,O
902,Disini,O
902,(,O
902,I,O
902,Know,O
902,You,O
902,Read,O
902,This,O
902,Mba,O
902,Mirna,O
902,),O
902,.,O
903,Saat,O
903,Ini,O
903,Saya,O
903,Lagi,O
903,Ada,B-complaint_topic
903,Di,O
903,Kantor,O
903,Semoga,O
903,Ada,B-complaint_topic
903,Kejlasaan,O
903,",",O
903,Dan,O
903,Akan,O
903,Saya,O
903,Sampaikan,O
903,Ke,O
903,Kantor,O
903,Hasil,O
903,Dari,O
903,Sini,O
903,Hari,B-time_expression
903,Ini,O
903,Juga,O
904,Kalo,O
904,Begini,O
904,",",O
904,Bakal,O
904,Banyak,O
904,Fraud,O
904,.,O
904,“,O
904,Tinggal,O
904,Claim,O
904,”,O
904,Juga,O
904,Ada,B-complaint_topic
904,Proses,O
904,Investigasinya,O
904,.,O
905,Sudah,O
905,Pake,O
905,Asuransi,O
905,Konon,O
905,Tinggal,O
905,Claim,O
905,Dari,O
905,Marketplace,O
905,Gak,O
905,Ya,O
905,?,O
905,Semoga,O
905,Balik,O
905,Duitnya,O
905,Kak,O
906,Ka,O
906,Aku,O
906,Juga,O
906,Pake,O
906,Asuransi,O
906,",",O
906,Ini,O
906,Masalahnya,O
906,Investigasinya,O
906,Lama,B-complaint_topic
906,Sekali,O
907,Dateng,O
907,Ke,O
907,Kantor,O
907,Aja,O
907,Ka,O
907,Di,O
907,Cengkareng,O
907,",",O
907,Kejarin,O
907,Langsung,O
908,Haasil,O
908,Kemarin,B-time_expression
908,Datang,O
908,Ke,O
908,Kantor,O
908,Kurang,O
908,Memuaskan,O
908,",",O
908,Mereka,O
908,Cuuma,O
908,Bisa,O
908,Follow,O
908,Up,O
908,",",O
908,Pusat,O
908,Resolusi,O
908,Yang,O
908,Diskusi,O
908,Dengan,O
908,.,O
908,Dan,O
908,Sama,O
908,Sekali,O
908,Gabisa,O
908,Ngasih,O
908,Akapan,O
908,Selesainya,O
908,",",O
908,Jadi,O
908,Hari,B-time_expression
908,Ini,O
908,Saya,O
908,Dapat,O
908,Konfirmasi,O
908,Datang,O
908,Ke,O
908,Kantor,O
909,Laki,O
909,Gue,O
909,Pernah,O
909,Beli,O
909,Hp,O
909,Samsung,O
909,Flip,O
909,Di,O
909,Tokped,O
909,Tapi,O
909,Pake,O
909,Asuransi,O
909,Dana,O
909,Kembali,O
909,100,B-numeric
909,%,O
909,Itu,O
909,Jd,O
909,Aman,O
909,.,O
909,Mungkin,O
909,Harus,O
909,Pake,O
909,Asuransi,O
909,Kayak,O
909,Gt,O
909,Baru,O
909,Ngejamin,O
909,.,O
909,Berarti,O
909,Ga,O
909,Safety,O
909,Ya,O
909,Belanja,O
909,Di,O
909,🫣,O
909,🫣,O
909,🫣,O
910,Aman,O
910,Kok,O
910,.,O
910,Beberapa,O
910,Kali,O
910,Beli,O
910,Hp,O
910,",",O
910,Sama,O
910,Elektronik,O
910,Lain,O
910,Aman2,O
910,Aja,O
910,.,O
910,Malah,O
910,Kyknya,O
910,Semua,O
910,Alat,O
910,Elektronik,O
910,Di,O
910,Rumah,O
910,Gw,O
910,Belinya,O
910,Online,O
910,.,O
910,Tapi,O
910,Better,O
910,Pake,O
910,Instant,O
910,Delivery,O
910,Ya,O
910,",",O
910,Udah,O
910,Banyak,O
910,Kasus,O
910,Begini,O
910,Nih,O
910,.,O
911,Artinya,O
911,Lagi,O
911,Kena,O
911,Apes,O
911,.,O
911,Beli,O
911,Device,O
911,8x,O
911,Dari,O
911,Tokped,O
911,Aman,O
911,Semua,O
911,Klo,O
911,Gw,O
911,",",O
911,Syukur,O
911,Belum,O
911,Kena,O
911,Sial,O
912,Hai,O
912,Kak,O
912,",",O
912,Mohon,O
912,Maaf,O
912,Perihal,O
912,Tsb,O
912,Akan,O
912,Jadi,O
912,Perbaikan,O
912,Kami,O
912,Kedepannya,O
912,Agar,O
912,Lebih,O
912,Baik,B-sentiment_indicator
912,Lagi,O
912,.,O
912,Informasi,O
912,Paketnya,O
912,Akan,O
912,Kami,O
912,Sampaikan,O
912,Kembali,O
912,Via,O
912,Dm,O
912,Ya,O
912,Kak,O
912,.,O
912,Thanks,O
912,^,O
912,Rosi,O
913,Hai,O
913,Kak,O
913,Zang,O
913,.,O
913,Mohon,O
913,Maaf,O
913,Sudah,O
913,Membuat,O
913,Kakak,O
913,Tidak,B-complaint_topic
913,Nyaman,O
913,.,O
913,Untuk,O
913,Infonya,O
913,Sudah,O
913,Disampaikan,O
913,Via,O
913,Dm,O
913,Ya,O
913,Kak,O
913,.,O
913,Thanks,O
913,^,O
913,Yuli,O
914,Ditunggu,O
914,Updatenya,O
914,Bang,O
914,",",O
914,Gue,O
914,Jg,O
914,Ada,B-complaint_topic
914,Masalah,I-complaint_topic
914,Gini,O
914,Di,O
914,Tokopedia,B-brand
914,Dan,O
914,Gaada,O
914,Respon,O
914,Dari,O
914,Csnya,O
914,",",O
914,Cc,O
915,Hay,O
915,Saat,O
915,Ini,O
915,Saya,O
915,Ada,B-complaint_topic
915,Di,O
915,Kantor,O
915,",",O
915,Semoga,O
915,Semuanya,O
915,Akan,O
915,Jelas,O
915,Dan,O
915,Cepat,O
915,.,O
915,Saya,O
915,Akan,O
915,Update,O
915,Kembali,O
915,Gimana,O
915,Kelanjutannya,O
915,Nanti,O
916,Hai,O
916,Kak,O
916,.,O
916,Mohon,O
916,Maaf,O
916,Sudah,O
916,Membuat,O
916,Kakak,O
916,Tidak,B-complaint_topic
916,Nyaman,O
916,",",O
916,Informasi,O
916,Paketnya,O
916,Sudah,O
916,Kami,O
916,Sampaikan,O
916,Via,O
916,Dm,O
916,.,O
916,Dicek,O
916,Dmnya,O
916,Ya,O
916,Kak,O
916,:,O
916,),O
916,Thanks,O
916,^,O
916,Rosi,O
917,Maaf,O
917,Atas,O
917,Ketidaknyamanannya,O
917,Kak,O
917,.,O
917,Informasi,O
917,Mengenai,O
917,Kiriman,O
917,Kakak,O
917,Sudah,O
917,Disampaikan,O
917,Di,O
917,Dm,O
917,Ya,O
917,.,O
917,Mohon,O
917,Untuk,O
917,Dicek,O
917,Kembali,O
917,.,O
917,Thanks,O
917,^,O
917,Kiya,O
918,Hai,O
918,Kak,O
918,.,O
918,Mohon,O
918,Maaf,O
918,Atas,O
918,Ketidaknyamanannya,O
918,",",O
918,Untuk,O
918,Informasi,O
918,Perihal,O
918,Paket,O
918,Kami,O
918,Sampaikan,O
918,Via,O
918,Dm,O
918,Ya,O
918,Kak,O
918,.,O
918,Thanks,O
918,^,O
918,Lala,O
919,Tolong,O
919,Demi,O
919,Allah,O
919,",",O
919,Gua,O
919,Udah,O
919,Nanya,O
919,Tapi,O
919,Semua,O
919,Pusaranya,O
919,Emang,O
919,Ada,B-complaint_topic
919,Di,O
919,!,O
919,Semuanya,O
919,Suruh,O
919,Nanya,O
919,Balik,O
919,Ke,O
919,",",O
919,Sedangkan,O
919,Csnya,O
919,Lelet,B-complaint_topic
919,Banget,O
919,.,O
919,Cs,O
919,Bisa,O
919,Hanya,O
919,Balas,O
919,12,B-numeric
919,Jam,B-time_expression
919,Sekali,O
919,",",O
919,Dan,O
919,Sisnya,O
919,Bot,O
919,.,O
919,Apakah,O
919,Ini,O
919,Boleh,O
919,?,O
920,Halo,O
920,Kak,O
920,",",O
920,Jika,O
920,Saat,O
920,Ini,O
920,Kendala,B-complaint_topic
920,Masih,O
920,Berlangsung,O
920,",",O
920,Kamu,O
920,Bisa,O
920,Hubungi,O
920,Ke,O
920,Dm,O
920,Ig,O
920,Ataupun,O
920,Fb,O
920,",",O
920,Serta,O
920,Layanan,O
920,Xiaomi,O
920,Call,O
920,Center,O
920,:,O
920,0018,B-numeric
920,-,O
920,0300,B-numeric
920,-,O
920,650029,B-numeric
920,.,O
920,Semoga,O
920,Membantu,O
920,Ya,O
920,Kak,O
920,.,O
920,:,O
920,),O
921,Hai,O
921,Kak,O
921,.,O
921,Mohon,O
921,Maaf,O
921,Bisa,O
921,Diinfokan,O
921,Nomor,O
921,Resi,O
921,Pengirimannya,O
921,Via,O
921,Dm,O
921,Agar,O
921,Dicek,O
921,Lebih,O
921,Lanjut,O
921,Ya,O
921,Kak,O
921,.,O
921,Thanks,O
921,^,O
921,Yuli,O
922,Bingung,O
922,Banget,O
922,Ini,O
922,Gimana,O
922,Lagi,O
922,Cara,O
922,Ngehubungi,O
922,Cs,O
922,Tokped,O
922,.,O
922,Udah,O
922,Chat,O
922,Cs,O
922,Lewat,O
922,Aplikasi,O
922,Dari,O
922,Tadi,O
922,Malam,O
922,Jam,B-time_expression
922,Setengah,O
922,9,B-numeric
922,Sampai,O
922,Sekarang,B-time_expression
922,Nggak,O
922,Ada,B-complaint_topic
922,Respon,O
922,.,O
922,Ini,O
922,Juga,O
922,Cs,O
922,Sosmedmya,O
922,Pada,O
922,Nggak,O
922,Respon,O
922,Sama,O
922,Sekali,O
922,.,O
922,Makin,O
922,Lama,B-complaint_topic
922,Makin,O
922,Buruk,O
922,Layanannya,O
923,Maaf,O
923,Mau,O
923,Nanya,O
923,",",O
923,Ini,O
923,Saya,O
923,Order,O
923,Barang,O
923,Via,O
923,Ojol,O
923,Instant,O
923,Bukan,O
923,Same,O
923,Day,O
923,",",O
923,Tapi,O
923,Kok,O
923,Ujung2nya,B-numeric
923,Driver,O
923,Tetep,O
923,Anter,O
923,Paket,O
923,Lain,O
923,Dulu,O
923,?,O
923,Sama,O
923,Aja,O
923,Kayak,O
923,Same,O
923,Day,O
923,Dong,O
923,Ya,O
923,?,O
923,Ngapain,O
923,Saya,O
923,Bayar,O
923,Lebih,O
923,Mahal,O
923,?,O
924,Hai,O
924,Kak,O
924,Fahmi,O
924,",",O
924,Kami,O
924,Mohon,O
924,Maaf,O
924,.,O
924,Informasinya,O
924,Akan,O
924,Disampaikan,O
924,Via,O
924,Dm,O
924,Ya,O
924,.,O
924,Thanks,O
924,^,O
924,Dilan,O
925,Hai,O
925,Kak,O
925,",",O
925,Kamu,O
925,Bisa,O
925,Informasikan,O
925,Detailnya,O
925,Ke,O
925,Pusat,O
925,Bantuan,O
925,Yang,O
925,Ada,B-complaint_topic
925,Di,O
925,Apps,O
925,Tokopedia,B-brand
925,Dan,O
925,Mohon,O
925,Untuk,O
925,Cek,O
925,Secara,O
925,Berkala,O
925,Ya,O
925,Kak,O
926,Tolong,O
926,Di,O
926,Cek,O
926,Dm,O
926,Nya,O
927,Hai,O
927,Kak,O
927,",",O
927,Jika,O
927,Terjadi,O
927,Kendala,B-complaint_topic
927,Kamu,O
927,Bisa,O
927,Informasikan,O
927,Detailnya,O
927,Ke,O
927,Pusat,O
927,Bantuan,O
927,Yang,O
927,Ada,B-complaint_topic
927,Di,O
927,Apps,O
927,Tokopedia,B-brand
927,Dan,O
927,Mohon,O
927,Untuk,O
927,Cek,O
927,Secara,O
927,Berkala,O
927,Ya,O
927,Kak,O
928,Hai,O
928,Kak,O
928,.,O
928,Mika,O
928,Cek,O
928,Untuk,O
928,Dmnya,O
928,Sudah,O
928,Direspon,O
928,Ya,O
928,:,O
928,),O
928,Thanks,O
928,^,O
928,Mika,O
929,Hai,O
929,Kak,O
929,Ella,O
929,.,O
929,Mohon,O
929,Maaf,O
929,Sudah,O
929,Membuat,O
929,Kakak,O
929,Tidak,B-complaint_topic
929,Nyaman,O
929,",",O
929,Informasi,O
929,Paketnya,O
929,Sudah,O
929,Kami,O
929,Sampaikan,O
929,Via,O
929,Dm,O
929,Ya,O
929,Kak,O
929,:,O
929,),O
929,Thanks,O
929,^,O
929,Rosi,O
930,Kesel,O
930,Bgt,O
930,Anjr,O
930,Baru,O
930,Sadar,O
930,Setelah,O
930,2,B-numeric
930,Hari,B-time_expression
930,Baru,O
930,Balik,O
930,Lebaran,O
930,",",O
930,Ada,B-complaint_topic
930,Yang,O
930,Pernah,O
930,Ngalamin,O
930,Ngga,O
930,Ya,O
930,?,O
930,Akun,O
930,Ijo,O
930,Kalian,O
930,Dibajak,O
930,Trus,O
930,Dipake,O
930,Paylaternya,O
930,Bisa,O
930,Nembus,O
930,Otp,O
930,Sm,O
930,Pin,O
930,",",O
930,Penanganan,O
930,Lama,B-complaint_topic
930,Bgt,O
930,Asli,O
930,Call,O
930,Center,O
930,Dihubungi,O
930,Juga,O
930,Percuma,O
930,Diarahin,O
930,Lewat,O
930,Chat,O
930,Bot,O
930,",",O
930,X,O
930,Do,O
930,Ur,O
930,Magic,O
931,Halo,O
931,Kak,O
931,",",O
931,Mohon,O
931,Maaf,O
931,Sebelumnya,O
931,.,O
931,Aura,O
931,Sudah,O
931,Sampaikan,O
931,Perihal,O
931,Informasi,O
931,Kirimannya,O
931,Ya,O
931,Kak,O
931,",",O
931,Silahkan,O
931,Cek,O
931,Dm,O
931,Nya,O
931,Kembali,O
931,:,O
931,),O
931,Thanks,O
931,^,O
931,Aura,O
932,Pagi,O
932,Kak,O
932,.,O
932,Mohon,O
932,Maaf,O
932,Terkait,O
932,Informasinya,O
932,Sudah,O
932,Disampaikan,O
932,Via,O
932,Dm,O
932,Kak,O
932,.,O
932,Mohon,O
932,Dicek,O
932,Dahulu,O
932,Ya,O
932,.,O
932,Trims,O
932,^,O
932,Denis,O
933,Hai,O
933,Kak,O
933,",",O
933,Dm,O
933,Nya,O
933,Di,O
933,Cek,O
933,Ya,O
933,.,O
933,Thanks,O
933,^,O
933,Dilan,O
934,Hi,O
934,Kak,O
934,",",O
934,Maaf,O
934,Sebelumnya,O
934,Ya,O
934,",",O
934,Info,O
934,Perihal,O
934,Paket,O
934,Kakak,O
934,Sdh,O
934,Kami,O
934,Sampaikan,O
934,Via,O
934,Dm,O
934,Ya,O
934,.,O
934,Thanks,O
934,^,O
934,Ola,O
935,Hai,O
935,Kak,O
935,",",O
935,Mohon,O
935,Maaf,O
935,Atas,O
935,Ketidaknyamanannya,O
935,.,O
935,Info,O
935,Perihal,O
935,Paketnya,O
935,Akan,O
935,Disampaikan,O
935,Via,O
935,Dm,O
935,Ya,O
935,Kak,O
935,.,O
935,Thanks,O
935,^,O
935,Cece,O
936,Baik,B-sentiment_indicator
936,Kak,O
936,Ella,O
936,",",O
936,Anya,O
936,Cek,O
936,Dmnya,O
936,Ya,O
936,.,O
936,Thx,O
936,^,O
936,Anya,O
937,Oke,O
937,Kak,O
937,Ella,O
937,.,O
937,Kiki,O
937,Cek,O
937,Dmnya,O
937,Ya,O
937,:,O
937,),O
937,Thanks,O
937,^,O
937,Kiki,O
938,Hai,O
938,Kak,O
938,",",O
938,Mohon,O
938,Maaf,O
938,Membuat,O
938,Kakak,O
938,Tidak,B-complaint_topic
938,Nyaman,O
938,.,O
938,Informasi,O
938,Mengenai,O
938,Paketnya,O
938,Sudah,O
938,Kami,O
938,Sampaikan,O
938,Via,O
938,Dm,O
938,Ya,O
938,.,O
938,Thanks,O
938,^,O
938,Fia,O
939,Hai,O
939,Kak,O
939,.,O
939,Mohon,O
939,Maaf,O
939,Udah,O
939,Buat,O
939,Kakak,O
939,Nunggu,O
939,Lama,B-complaint_topic
939,.,O
939,Kejelasan,O
939,Paket,O
939,Akan,O
939,Disampaikan,O
939,Via,O
939,Dm,O
939,Ya,O
939,Kak,O
939,:,O
939,),O
939,Thanks,O
939,^,O
939,Kiki,O
940,Selamat,O
940,Siang,O
940,Kak,O
940,",",O
940,Mohon,O
940,Maaf,O
940,Atas,O
940,Ketidaknyamanannya,O
940,.,O
940,Agar,O
940,Dapat,O
940,Kami,O
940,Tindaklanjuti,O
940,Mohon,O
940,Kesediaannya,O
940,Infokan,O
940,Detail,O
940,Kode,O
940,Pemesanan,O
940,Melalui,O
940,Dm,O
940,Dgn,O
940,Ketik,O
940,Agent,O
940,Dan,O
940,Mengisi,O
940,Email,O
940,&,O
940,Amp,O
940,;,O
940,No,O
940,Hp,O
940,Yg,O
940,Ditanyakan,O
940,Ya,O
940,Kak,O
940,.,O
940,Terima,B-sentiment_indicator
940,Kasih,B-sentiment_indicator
940,🙏,O
940,🏻,O
940,-,O
940,Dinda,O
941,Apa,O
941,Ada,B-complaint_topic
941,Oknum,O
941,Maling,O
941,Dari,O
941,Kamis,O
941,Belum,O
941,Sampai,O
942,Hai,O
942,Kak,O
942,Ella,O
942,",",O
942,Mohon,O
942,Maaf,O
942,Untuk,O
942,Ketidaknyamanannya,O
942,.,O
942,Mohon,O
942,Diinfokan,O
942,Via,O
942,Dm,O
942,Nomor,O
942,Resinya,O
942,Agar,O
942,Dpt,O
942,Saki,O
942,Cek,O
942,Ya,O
942,.,O
942,Thanks,O
942,^,O
942,Saki,O
943,Hai,O
943,Kak,O
943,",",O
943,Mohon,O
943,Maaf,O
943,Sudah,O
943,Membuat,O
943,Kakak,O
943,Tidak,B-complaint_topic
943,Nyaman,O
943,.,O
943,Mohon,O
943,Infokan,O
943,Nomor,O
943,Resinya,O
943,Via,O
943,Dm,O
943,Agar,O
943,Saya,O
943,Bantu,O
943,Pengecekannya,O
943,Ya,O
943,Kak,O
943,.,O
943,Thanks,O
943,^,O
943,Sandi,O
944,Hi,O
944,Kak,O
944,",",O
944,Mohon,O
944,Maaf,O
944,Bisa,O
944,Infokan,O
944,Nomor,O
944,Resinya,O
944,Via,O
944,Dm,O
944,Agar,O
944,Kami,O
944,Cek,O
944,Ya,O
944,.,O
944,Thanks,O
944,^,O
944,Clava,O
945,Hi,O
945,Kak,O
945,Tinno,O
945,",",O
945,Mohon,O
945,Maaf,O
945,Perihal,O
945,Tsb,O
945,.,O
945,Untuk,O
945,Informasi,O
945,Kiriman,O
945,Sudah,O
945,Kami,O
945,Sampaikan,O
945,Via,O
945,Dm,O
945,Ya,O
945,",",O
945,Mohon,O
945,Dicek,O
945,:,O
945,),O
945,Thanks,O
945,^,O
945,Clava,O
946,Transaksi,O
946,Di,O
946,Tokopedia,B-brand
946,Promo,O
946,4,B-numeric
946,.,O
946,4,B-numeric
946,Kakk,O
947,Bang,O
947,",",O
947,Anda,O
947,Kenapa,O
947,Bang,O
947,.,O
947,.,O
947,.,O
947,Ada,B-complaint_topic
947,Info,O
947,Kah,O
947,Ini,O
947,Kenapa,O
947,?,O
948,Error,O
948,Apa,O
948,Gimana,O
948,Sii,O
949,Gw,O
949,Juga,O
949,Sama,O
949,Bang,O
950,Adakah,O
950,Yg,O
950,Mengalami,O
950,Spt,O
950,Saya,O
950,",",O
950,Di,O
950,Kok,O
950,Gak,O
950,Bisa,O
950,Melakukan,O
950,Pencarian,O
950,Produk,O
950,Ya,O
950,",",O
950,Mungkin,O
950,Ada,B-complaint_topic
950,Info,O
950,?,O
951,Dirugikan,O
951,7,B-numeric
951,",",O
951,7,B-numeric
951,Juta,O
951,Rupiah,O
951,",",O
951,Belanja,O
951,Di,O
951,Tokopedia,B-brand
951,Sudah,O
951,Tidak,B-complaint_topic
951,Aman,O
951,Lagi,O
951,?,O
951,|,O
951,Cc,O
952,Malam,O
952,",",O
952,Kak,O
952,Reyhan,O
952,.,O
952,Mohon,O
952,Maaf,O
952,",",O
952,Pertama,O
952,Silakan,O
952,Hapus,O
952,Postingan,O
952,Untuk,O
952,Keamanan,O
952,Data,O
952,.,O
952,Kami,O
952,Bantu,O
952,Tindaklanjuti,O
952,Aduannya,O
952,",",O
952,Silakan,O
952,Share,O
952,Ke,O
952,Dm,O
952,Untuk,O
952,Data,O
952,Dan,O
952,Rincian,O
952,Aduannya,O
952,",",O
952,Makasih,B-sentiment_indicator
952,.,O
952,-,O
952,Nabil,O
953,Baik,B-sentiment_indicator
953,Ka,O
953,",",O
953,Mohon,O
953,Maaf,O
953,Untuk,O
953,Ketidaknyamanannya,O
953,.,O
953,Laporan,O
953,Sudah,O
953,Mimin,O
953,Terima,B-sentiment_indicator
953,Dan,O
953,Akan,O
953,Dibantu,O
953,Follow,O
953,Up,O
953,Agar,O
953,Dapat,O
953,Ditindak,O
953,Lanjuti,O
953,.,O
953,Mohon,O
953,Ditunggu,O
953,Ka,O
953,",",O
953,Terima,B-sentiment_indicator
953,Kasih,B-sentiment_indicator
953,:,O
953,),O
954,Pagi,O
954,Kak,O
954,.,O
954,Mohon,O
954,Maaf,O
954,Udah,O
954,Buat,O
954,Kakak,O
954,Nunggu,O
954,Lama,B-complaint_topic
954,.,O
954,Mohon,O
954,Bantu,O
954,Ketik,O
954,No,O
954,.,O
954,Resinya,O
954,Via,O
954,Dm,O
954,Biar,O
954,Kiki,O
954,Cek,O
954,Ya,O
954,:,O
954,),O
954,Thanks,O
954,^,O
954,Kiki,O
955,Hai,O
955,Kak,O
955,",",O
